Video ID,User ID,Comment,Comment_Length,Word_Count,VADER_Score,VADER_Sentiment,TextBlob_Score,TextBlob_Sentiment
DW,UCII_YB9Xr4x3lhjc4m9gF2g,They can&#39;t help themselves. Remember the end of Dr. Strangelove?,68,10,Positive,0.4019,Neutral,0.0
DW,UCP37MrmJCH7h_GVjG5wK7Ew,Yeehaw!,7,1,Neutral,0.0,Neutral,0.0
DW,UCk2Dctsr2R4pJc6lf42IgbA,The ADL said it was NOT the salute the media thinks it is.,58,13,Neutral,0.0,Neutral,0.0
DW,UCgrsmufPNf32XgAzbmF9YdA,"He did a gesture to represent a rocket going to Mars from the Earth, which could be his hearth. But first we have to reach the dangerous lethal radiation located beyond Earth&#39;s low orbit.",191,34,Negative,-0.7684,Negative,-0.11666666666666665
DW,UCwA5hp5U8PWFhSjlO5sXdBw,"This dumbos are obssessed with Russia, hitting them every possible time, what a sad news channel.",97,16,Negative,-0.4767,Negative,-0.25
DW,UCGjWcC8bQ-pgG0_gIaSHZwQ,Elon Musk is definitely on the spectrum. He didnt click his heals together or hold the salute.,94,17,Positive,0.4019,Neutral,0.0
DW,UCOaH25n3yO_xt0rORYcE61w,This is a dumb country,22,5,Negative,-0.5106,Negative,-0.375
DW,UCp3PG7ApZB__KpzZKnSZGRg,Kommunist 😂,11,2,Neutral,0.0,Neutral,0.0
DW,UCRLBGb24h9vVAAnEUknkFlQ,or maybe he&#39;s doing a <b>Roman salute</b>,45,7,Neutral,0.0,Neutral,0.0
DW,UC16dfkLDiDo11gtzaaBHUMw,"It was a Terran salute from Star Trek, Elon Musk will create the Terran Empire after establishing a colony on Mars",114,21,Positive,0.2732,Neutral,0.0
DW,UCYIp-7qHU86ydah0qLGkEqg,That is exactly what it looks like,34,7,Positive,0.3612,Positive,0.25
DW,UCuDWG0ciqA8iPVgGZZgvWkA,What washe saying? Don&#39;t show it out of context,51,9,Neutral,0.0,Neutral,0.0
DW,UCuq8QR-fmcRRmrGrP67RwwA,Well he said it wasn&#39;t,26,5,Positive,0.2732,Neutral,0.0
DW,UCwqf2BRDRrbhQ0_nwNrE0Tw,"Yes, it was... trying to pretend it wasn&#39;t is an insult to the intelligence of every person who saw it",106,20,Positive,0.2732,Neutral,0.0
DW,UCT9kfbfxfLNE5kfBKWnTHGA,Dear DW. It is a distraction. Please stop feeding th troll and start paying attention to the real issues. I cannot believe you are this gullible?,145,26,Negative,-0.4166,Positive,0.2
DW,UCga0B0gayPrseJkm1N_oVgQ,The media just never stops with the nonsense,44,8,Negative,-0.3085,Neutral,0.0
DW,UChpyLOGVZhDsCXAp2T0wvgQ,It was a peace sign,19,5,Positive,0.5423,Neutral,0.0
DW,UCCxXEjcp_IpEsgyF2Rioxuw,YES,3,1,Positive,0.4019,Neutral,0.0
DW,UCURR4UnAOxafmGwEwxGo-Ag,Stop the denial.,16,3,Negative,-0.296,Neutral,0.0
DW,UCqG2_5uxia_a7EpE1t78uEA,BTC Is king ❌ X.AI50 Is king ✅,30,8,Neutral,0.0,Neutral,0.0
DW,UCO5oxcknw0Mg1p34wHKE8Hg,Ocidente Just show The true face.<br>Not new,44,7,Positive,0.4215,Positive,0.24318181818181817
DW,UCMw3oK5AdzDwnH0TEYhDKWA,He needs to be removed for that .,33,8,Neutral,0.0,Neutral,0.0
DW,UCqDgH4pL6JhKP7pDH9btlyw,OMG people! It was a home run jester.,37,8,Neutral,0.0,Neutral,0.0
DW,UCEUGFxbD2r4R0NUy_lGKUyw,"This is what end stage capitalism looks like. It&#39;s like a gravity, it will eventually gravitate towards the rich and powerful. That&#39;s why the west is so scared of authoritarian government. Actually it&#39;s the oligarchs that are scared and they own the media that brainwash you into thinking an authoritarian government is bad. Without an authoritarian government, they are the kings. No body touches them. They can keep exploiting the people. 😈",454,72,Negative,-0.6891,Positive,0.11500000000000002
DW,UCaLnbUCjdP0VV8JzGFJYIQg,Free speech?,12,2,Positive,0.5106,Positive,0.4
DW,UCJJZYUwZxTNwMucPFsq5TMQ,Just a space ship for god sakes drama seekers...,48,9,Positive,0.2732,Neutral,0.0
DW,UCh3ctqoj2a46teznrYykdcA,Elon was just saying sorry to all those Americans he called to dumb to work in tech.  😂,87,18,Negative,-0.5574,Negative,-0.4375
DW,UCaLnbUCjdP0VV8JzGFJYIQg,Could be a Roman salute 😊,25,6,Neutral,0.0,Neutral,0.0
DW,UCKWKkwxLwQdtCvONl5h_CqA,"My god, journalism. Go ask neonazis what they think about Trump and Elon. Ask them who and support and what they expect from them. Why the doubt?",145,27,Positive,0.3182,Neutral,0.0
DW,UCJMMi3aIEwbs7g2SB4nyhzg,You mean you try to drum some up. Hyper-sensistive nuts react to everything.,76,13,Negative,-0.3182,Negative,-0.3125
DW,UCiNNJiNAPTa95mkkIqahtbA,We are back,11,3,Neutral,0.0,Neutral,0.0
DW,UCQsHtG73LlJ4XQ4l6O3ngPA,"Of all medias, DW stating &quot;we don&#39;t really know what thas sign means&quot; is truly astonishing.",105,16,Positive,0.4404,Positive,0.35
DW,UCPfDu2TOWjWCHZTRsng_1GQ,Free speech,11,2,Positive,0.5106,Positive,0.4
DW,UC50iXNqLs3d4yLxCv7jB1YA,Bigots will see what they’ve been programmed to see &amp; believe,65,11,Neutral,0.0,Neutral,0.0
DW,UCD3lY-Uk_uOYE-MYmkqel2w,His heart goes out for people!,30,6,Neutral,0.0,Neutral,0.0
DW,UCU4Dh1Nu4GwZqYX6qWcfDqw,Oh a freaking game Sniper Elite 5 predicted a Elon musk doing that salute,73,14,Negative,-0.4215,Negative,-0.4
DW,UCedDQEgzkBTCArO7CoMMPKQ,"For X.AI50, Be greedy when others are fearful - Warren Buffet",61,11,Negative,-0.6705,Negative,-0.9
DW,UCmxbjczM4SFSl9fz_zXKOcw,Resembling? The amount of benefit of the doubt he is getting is mindboggling.,77,13,Positive,0.128,Neutral,0.0
DW,UCLcGz9TaaS1NpHHYLWThiQw,His face say it all!!! Look into his family history 👀👀He was high as a kite by the way,86,19,Neutral,0.0,Positive,0.16
DW,UCwc2PiH-2lTajrQW5mQnG9g,What a waste,12,3,Negative,-0.4215,Negative,-0.2
DW,UCk2pE3QjX1UrFLpp_g_7Pvw,Time to ban twitter,19,4,Negative,-0.5574,Neutral,0.0
DW,UCk7DXEAiPfw0At1QuY47qvg,Lol! Not at all.,16,4,Positive,0.4753,Positive,1.0
DW,UCgu_P86Rxadr9ImxB3J-QsA,"When you’re the richest person in the world and your buddy is the president who controls the DOJ FBI and every other law enforcement agency in the country, he clearly feels emboldened to be able to do whatever he wants with zero accountability. Trump pardoning criminals who beat cops with American flags. These are dangerous times and a little more than half the country voted for it. Shameful.",395,68,Negative,-0.296,Positive,0.024537037037037045
DW,UCclR9TWplIWoDe3rz-2Okvw,Psychotic Mainstream Media.,27,3,Neutral,0.0,Negative,-0.5
DW,UCLZPOpgS-j5xcJgDdSNhnEQ,Just look at his face. The truth is there.,42,9,Positive,0.3182,Neutral,0.0
DW,UCMy7qitasotUbB_D5TSPb-w,He said my heart out to you. Why didn’t they show that ?? They’re such liars.,77,16,Negative,-0.5803,Neutral,0.0
DW,UCmili7h1c6c0WWFHcBXcXIQ,You would never see such an act from any other Ethnic person!!!,63,12,Neutral,0.0,Negative,-0.1220703125
DW,UC3ss9lpfnhpoegvioqizGSw,"Not theem   ,,,,mure ownnn fellow",33,5,Neutral,0.0,Neutral,0.0
DW,UCK4BXxMnwJq64uvng5NHFdg,The shadow president got power now and not hiding anymore,57,10,Positive,0.2235,Neutral,0.0
DW,UCRmuj9aC2vJ_1HKmGQlV3jQ,Can&#39;t you see now why we didn’t want you to vote in this terrible administration and what makes you lose some if the little doubt you might have is that he never responded to the allegations and instead just reposts it in his Twitter,237,44,Negative,-0.8037,Negative,-0.59375
DW,UCBr-Ro8mrlo5vx4lVi9TDiA,Musk hasn&#39;t been the same since forcefully visiting a place in November 2023.,81,13,Neutral,0.0,Neutral,0.0
DW,UCk8Lj9Mu47QTMusGnViPBPA,It’s a salute that predates the fascists,40,7,Negative,-0.2023,Neutral,0.0
DW,UC1m84g02SjkEX5DM_SscBPA,Poor Germans they still believe is about them LOL,49,9,Positive,0.1111,Positive,0.2
DW,UCWYWMdmG7fRNuPwbsbqVYMA,"Making fun of a man with autism? He was excited and did a Roman salute to everyone. He&#39;s not even American, he is from south Africa so i doubt he&#39;s ever saluted in his life...",183,35,Positive,0.3525,Positive,0.225
DW,UCt7Ch_1ZETcX1SxZz3sEr-A,"Truly idiotic, no matter his intent he knew exactly what the outcome would be",77,14,Negative,-0.4215,Negative,-0.20833333333333331
DW,UCUolT_8Z06pnICTCy7A49pw,"No, he did it spontaneously without thinking. He&#39;s just trying to wave or something.",88,14,Negative,-0.296,Positive,0.6
DW,UCD6aCHnI9GVSN5a9DoHfG5w,The a.f.d. Goin to win the elections and ze Germans are confused from Elon sucks salute ....<br>Funny times we live in ...,122,22,Neutral,-0.0,Positive,0.0590909090909091
DW,UCIa6DE7-kmw84iBdTaVfYug,he did it twice so saying it was an awkward gesture is asinine,62,13,Negative,-0.1531,Negative,-0.6
DW,UC3m0dAwiU7rE0ys4AC-G3aQ,"Bro, i bought X.AI50 in November after your video. i&#39;m up 379%.",67,12,Neutral,0.0,Neutral,0.0
DW,UCEBbwR-eGsebemub7ddhyJQ,Elon is the best....,20,4,Neutral,0.0,Positive,1.0
DW,UCA4ORIPBeemnc5rlQaacLzg,"I mean, he now has all it takes to become an overt Facsist. Self-conviction that he represents the best and works for the betterment of all (admittedly with some track-record), self-conviction in his intelligence, blindness from what life is like for ordinary people, ruthlessness to sacrifice individuals for the &quot;greater good,&quot; the will to make the world in his own image, an immense amount of money and following, and finally a political handyman that will do his bidding.",485,78,Positive,0.8689,Positive,0.14821428571428572
DW,UC-n3rEhlvuwGmzAdWVnckXQ,Similar as Nixon&#39;s salutation,33,4,Neutral,0.0,Neutral,0.0
DW,UCX3rgZYdWRDWL1Nigk3n3Og,😂😂😂😂😂,5,1,Neutral,0.0,Neutral,0.0
DW,UCUfMzl3BwuAWswA0ActvSmQ,Elon Musk knows exactly what he is doing. And we know what he’s doing as well.,78,16,Positive,0.2732,Positive,0.25
DW,UCJuuQ6sFS4kdLKTbw-iwckw,The Anti-Defamation League (ADL) has already confirmed that it wasn&#39;t a fascist salute. Break it up DW.,107,17,Negative,-0.5574,Positive,0.4
DW,UC3OFL8j2iUjpwpxfkG3XNhA,Shame on DW. No one knows but Musk himself? He did it TWICE! Shame on DW.,73,16,Negative,-0.7959,Neutral,0.0
DW,UCHUxmwhkORe9VdEkTGoQitQ,"Ir means go to Infiniti, go to Mars 😂 the is what is in your brain, once you want to see what is not",100,24,Positive,0.0772,Neutral,0.0
DW,UCu08JUuLcv2TCIsK5-tLQvQ,The question now is: <br>Should we withdraw all our money from US banks. We know the US economy will collapse. But will US cash be worth anything.,146,27,Positive,0.0644,Positive,0.3
DW,UCwfAct1N4DFXUt5q8Ozbntw,If FOX News Channel is not talking about it then it was a Na$i salute.,70,15,Neutral,0.0,Neutral,0.0
DW,UCISNevf306uIsW3iA3wutrA,He is saluting to the audience,30,6,Neutral,0.0,Neutral,0.0
DW,UC98XTC5e2AqGhABx7Jc7M8w,"It&#39;s Caesar salute<br>from the peak of western civilization<br>also with swastika, it&#39;s religious symbol",112,13,Neutral,0.0,Neutral,0.0
DW,UC4JC3uhRt4tpP2NHXteK8eA,"I think Elon Musk meant to signal &quot;Thank you from my heart&quot;.  What he should have done was, after placing his palm over his heart, he should have placed the tips of his fingers on his lips,  then turned both palms up.",227,42,Neutral,0.0,Neutral,0.0
DW,UCDOjTwItnvJLL2ulV4Ns1qg,"Reich on,elon....",17,2,Neutral,0.0,Neutral,0.0
DW,UC5wOUAP6VzAm8eRYZjoq_Dw,"That Elon very deliberatly and self-consciously choosed to lean backwards during his salute to mask it, doesn&#39;t change anything. If anything, it makes it even worse. Elon knew exactly what he was doing.",206,33,Negative,-0.4767,Positive,0.016666666666666663
DW,UCSffEeOlSVQTu8h3yZ512KQ,This guy. 🙄,11,3,Neutral,0.0,Neutral,0.0
DW,UCgsxo4-8-M_H_qSNWkBd0Pg,We are having a good laugh at all the people thinking it was a fascist salute.  People need to get out of the echo chamber. My god how pathetic the left wing is these days. I am a liberal and I am sick of the biased bigotry of the left wing. My god people are like sheep. Is it no wonder liberals are leaving the left wing. The Scottish guy was so amusing. Brain washed Marxist are even worse than fascist.  As a real liberal I am disgusted by DW but not surprised.,465,93,Negative,-0.7364,Negative,-0.11369047619047619
DW,UCvKgist8iN4jGjbg7lYACWw,"Hey, you obviously don’t understand America 🇺🇸 There’s no censorship like in your country, people are free to express themselves, including salute and symbols. That’s called freedom",181,27,Positive,0.8316,Positive,0.2
DW,UCoR43AIKotRPoVUtRYO8Zfg,Your media is so ridiculous !,29,6,Negative,-0.5474,Negative,-0.41666666666666663
DW,UCrpaQawXyKcTJTTzEnpXjLQ,Next they&#39;ll say they&#39;re using the Swastikas as a Hindu Symbol,70,11,Neutral,0.0,Neutral,0.0
DW,UCdI7CZdrEDyzlaeYbwgx-iA,Whats there to debate when he clearly done the fascist salute not once but twice,80,15,Negative,-0.1154,Positive,0.09999999999999999
DW,UCkp6BR9Tk-z3sc_O4cUzFKg,"And that’s why he did it <a href=""https://www.youtube.com/watch?v=48gTx8MpRmI&amp;t=137"">2:17</a>   F the EU laws",113,12,Neutral,0.0,Neutral,0.0
DW,UCUV1GRL9aFlxziuGYqBKtSw,Club of Rome....Technate of America...look up the maps.,55,8,Neutral,0.0,Neutral,0.0
DW,UC4h2fkN28TWnZU3XJE4rYrw,"Strange republican characters in politics now , and they could really careless about the common grass root people .",115,19,Negative,-0.5563,Negative,-0.2833333333333334
DW,UCXH0rd8uLOolFpwQAcUrW4w,This proves the patients have taken over the asylum.,52,9,Neutral,0.0,Positive,0.3
DW,UCvKgist8iN4jGjbg7lYACWw,"DW is a useless and poorly educated news outlet, do your job for a change 🤪",75,16,Negative,-0.4215,Negative,-0.45
DW,UCMI0PkeorH1xbHSeUO2ZmUA,"It&#39;s not illegal...that will be his defense of this and nearly everything that falls out of his mouth. It&#39;s a 14 year old saying, you can&#39;t arrest me, I&#39;m a child etc.",183,32,Negative,-0.2263,Positive,0.05000000000000001
DW,UCDFGLmEixZvMqNjP80K90kw,Why is the media debating this? What are they afraid of?,56,11,Neutral,0.0,Negative,-0.6
DW,UCkp6BR9Tk-z3sc_O4cUzFKg,Oh yeah it was ….  Means hail victory.  So yeah he did,54,12,Positive,0.5719,Neutral,0.0
DW,UCuFIm859haM9wl9Ctrm-_Tw,The gesture was made on American soil in the confidence of the President of the United States. America just became the most dangerous place on Earth.,149,26,Positive,0.4033,Negative,-0.033333333333333326
DW,UC4kUMm9HPLBGSImZDU9V_oQ,American is the country of freedom. He can do whatever he wants .,65,13,Positive,0.6369,Positive,0.1
DW,UCWEAQ0RLHK9HlAlNvz1M7LA,"The spin is amazing…if he did, do you rightwingers care?",56,10,Positive,0.4939,Neutral,0.0
DW,UCJuuQ6sFS4kdLKTbw-iwckw,"I recommend to see the interview of Elon Musk with the AfD leader Alice Weidel. Judge her yourself, instead of taking DW at face value. They should not think for you.",166,31,Positive,0.5994,Neutral,0.0
DW,UCKpLGRPfFwkzHaB9INobElA,😂😂😂😂,4,1,Neutral,0.0,Neutral,0.0
DW,UCtLR24uYN8mmgObC42gVoFw,Someone call Blazkowicz,23,3,Neutral,0.0,Neutral,0.0
DW,UCgsxo4-8-M_H_qSNWkBd0Pg,Left wing propagandists,23,3,Neutral,0.0,Neutral,0.0
DW,UCiwpMnlwp4-ki7-DEl-nMAg,"Why not allow what he said, to be actually shown/heard.  It is clear he was thanking the supporters from his heart for their hard work and support.  This channel is owned by the German government.  Other Government owned channels (CBC, BBC, PBS) are doing the same thing.  Getting uncurious people to simply believe what they are being told with NO context allowed.",365,62,Positive,0.4941,Negative,-0.045238095238095244
DW,UC7fBvgg4XMfILunrBhAUcuA,DW i hope you be truthful and show also that Elon was in Israel few months ago and he is big supporter of Israel ! More ove DW i hope you will show that kamala haris did same  salute i hope you will showing this too,215,46,Positive,0.92,Positive,0.16
DW,UCn_aBSwWQaNJ0XM1zAOZmQA,"DW desperate to stir up controversy against Musk.  Musk has no tendency towards Nazism.  The left in Germany, and that includes DW, will do anything to provoke anti-Musk, and eventually anti-AfD sympathies.  You should all be ashamed of pushing this theme.",256,41,Negative,-0.8519,Negative,-0.3
DW,UComHWYEVlpos4wYURNbsStw,comparing it to…it was. what is wrong with you all.,51,10,Negative,-0.4767,Negative,-0.5
DW,UCQYm5mWTIDE_sdqJ7jeMQZw,he has no business in government. clearly he&#39;s far too socially inept (and that&#39;s the charitable take). also islam is not compatible with western culture,161,25,Positive,0.4939,Positive,0.16666666666666666
DW,UCbtd1sJSNzEfFQReyTJEzLg,"Too funny! There’s pictures of Bush, Obama, Clinton, and Harris doing the same thing to their supporters. The media never learns! I have actually begun to think media is trying to destroy the Democratic Party. 🤦🏾‍♀️",215,36,Positive,0.6792,Positive,0.028124999999999997
DW,UCYGXzA2yO_iQBJepm8jWluw,A truly racist that is not longer trying to hide.. and that is what the  world considers a role model..<br>The by-product of a apartheid South Africa...,152,26,Negative,-0.2732,Neutral,0.0
DW,UCVMIzcbIG178ddia6XfTtDw,Heil Trump (after all he is a dictator),39,8,Neutral,0.0,Neutral,0.0
DW,UCpsWYDtv38lbJPgU6cBY4Vg,"At first, I thought it was one of those things where he was in the middle of doing something else like jumping or waving and a picture was taken while he moved looking like something bad. But looking at the video, he LITTERALLY does it, TWICE! Not even mistakenly, he does the full motion of a heil repeatedly.",310,58,Positive,0.4356,Negative,-0.06874999999999995
DW,UC1f0OsVymKsKKF4CS5HWybw,"It is not a n-zy, fas---st salute or a roman salute! It is a Legionaire Salute. From the harth to the sky. The others don&#39;t gi from the harth to the sky.",157,32,Neutral,0.0,Neutral,0.0
DW,UCZPiOfSL-kBt5BBpYyPOdxA,There is no debate...!,22,4,Negative,-0.3595,Neutral,0.0
DW,UCDk6LzjQCX0-NwvNLSXKXbQ,Would that gesture get Elon arrested if he did it in Germany or Austria?,72,14,Negative,-0.4767,Neutral,0.0
DW,UCv9We04ysTNNid6RUCibX2A,"I came to this German news channel to find the answer, going back even more confused",84,16,Negative,-0.3804,Positive,0.024999999999999994
DW,UCpg0qkEkyZK2Nkh77nHjTvw,Your going to get sued,22,5,Neutral,0.0,Neutral,0.0
DW,UC1b8HoYMuG54lV0hrMszJSg,Where&#39;s the volume...total media fraud,42,5,Negative,-0.5859,Neutral,0.0
DW,UCvBpHIkikwX118keTBKWgFw,But tell us how you really feel Elon..,38,8,Neutral,0.0,Positive,0.2
DW,UChsi-Tx5IFdy73u8hwUwxDQ,"<a href=""https://www.youtube.com/watch?v=48gTx8MpRmI&amp;t=32"">0:32</a> that transition though.",95,5,Neutral,0.0,Neutral,0.0
DW,UC0Y30pqOc5cpWwjQwMxyXqA,Testing the water.  Very dangerous water.,41,6,Negative,-0.5256,Negative,-0.78
DW,UC7xSCy6kfsFamNFvCkj7x_w,"Conveniently cuts off what he actually says immediately after  the gesture, clearly defining what he meant. Then run a segment speculating what he meant. 🤡",155,25,Positive,0.128,Positive,0.049999999999999996
DW,UCS4yHIM89nQziDKks_SjYmw,"Next time Musk visits Europe, Interpol must extradite him to Germany for questioning…minimum",92,13,Neutral,0.0,Neutral,0.0
DW,UCKl6U51NT83PCQEtmSfTtpw,He was waving.,14,3,Neutral,0.0,Neutral,0.0
DW,UCIa6RzEb1MpnJuPgSRElNog,"This chick, get a job!",22,5,Neutral,0.0,Neutral,0.0
DW,UClO42V0HSqc0pG03_8lBtlQ,No watch the whole context of video.,36,7,Negative,-0.296,Positive,0.2
DW,UCTAUByY-qKgoDAu2UwkxURw,"DW is pathetic these days with its fact twisting nonsense. Didn&#39;t think you could stoop lower, but you exceeded expectations.",129,20,Negative,-0.5859,Negative,-1.0
DW,UCipENdkkN1bKjAHTD6zbkaw,No it wasnt.,12,3,Negative,-0.296,Neutral,0.0
DW,UC5I6WGpAN8c4hjcibtFtKuQ,"Finally, the ADL being rational",31,5,Neutral,0.0,Neutral,0.0
DW,UC2mQJkDyu374uNqiOeE-alg,Germany is going backwards<br><br>will they ban Elon Musk or does Holocaust not matter?,87,13,Negative,-0.5682,Neutral,0.0
DW,UCvKgist8iN4jGjbg7lYACWw,"DW doesn’t resemble, DW is 🤪",28,6,Neutral,0.0,Neutral,0.0
DW,UCtjNa1XrpZA5btBRWmfgZtw,"The USA not only became the biggest plutocracy in the world, but also the biggest fascist plutocracy.",101,17,Negative,-0.7096,Neutral,0.0
DW,UCXJ738G9kWVOJoMjzDUEIKw,IT IS WHAT IT IS. CALL A SPADE A SPADE. IF IT QUAKS LIKE A DUCK....,67,16,Positive,0.3612,Neutral,0.0
DW,UC5U0Lwkx41hK7aGX1u1uFgA,He&#39;s surfing. See &quot;Married... with children&quot;,58,6,Neutral,0.0,Neutral,0.0
DW,UCJrvC6_pcvCCm1uaMTuD89A,That was a naxi salute period,29,6,Neutral,0.0,Neutral,0.0
DW,UCMceh_uBK3CylW2H6P3PZ6A,Does it surprise anyone😂 stop giving it air time.,49,9,Positive,0.3182,Neutral,0.0
DW,UCKiW3s6RXjKaeFRgAan5ejw,Gaslighting us? We see what he did and the look of defiance on his face!,72,15,Neutral,0.0,Neutral,0.0
DW,UCXnFhqVVghXmkPQOEcf9M3w,The media shall never learn. Then they wonder the reason for their decline. &quot;I give my heart to you&quot;.,111,19,Neutral,0.0,Neutral,0.0
DW,UCnI-GGm3Ut6CoxkS1LDoC5A,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,20,1,Neutral,0.0,Neutral,0.0
DW,UCap3Dm5NbhCs9syf8uT9O2A,"Really??!! I thought we have grown up now, but seems like DW news still can’t stop nitpicking on small gestures of famous people",128,23,Positive,0.3387,Positive,0.1875
DW,UCLa_kngaau_FvlZXVOX3rpQ,The angle gets me.  The SS or German Salute is almost the same but the angle is a bit different,95,20,Neutral,0.0,Neutral,0.0
DW,UCvOeETfoBQA2CZUrYPaVNMQ,Musk is the man.,16,4,Neutral,0.0,Neutral,0.0
DW,UCQZoCqDbBW-5tfC3JSkgmHA,"We need to be outraged by this and show our disgust. We all knew he&#39;s a fascist, but he&#39;s only testing the water for Trump. If we let it pass, Trump will copy it then adopt it to &quot;unify the nation&quot; under &quot;one leader, one people, one country!&quot; to &quot;make America great again&quot;. Trump intends to create a fascist dictatorship.",359,60,Negative,-0.2124,Negative,-0.033333333333333326
DW,UCSqbzCTE_6LTVuSVJZaz0xw,"Natzi salute. Go on, a lot of our brown folks voted for him, and you think this is ok",85,19,Positive,0.296,Positive,0.5
DW,UCUuU6UX_ZOMPpi4zPfzCvYw,Cope.,5,1,Neutral,0.0,Neutral,0.0
DW,UCqxO3QyFQwn2xZUFJvaaREQ,I think the expression on his face gives away what he meant.,60,12,Neutral,0.0,Neutral,0.0
DW,UCEoxeANN8L9vLtBE3kw5U7Q,This musk is just used to throwing shapes - nothing more,56,11,Neutral,0.0,Positive,0.5
DW,UCKyqS4jq9uaodL3v-_OCiLg,The liberal media must be bored,31,6,Negative,-0.2732,Negative,-0.5
DW,UCL3DKVeYmAtustYl0GZ6uTA,"How can one salute be more fascist than any other, the salute isn&#39;t fascist, the person is. Stop this ridiculous speculation for the purpose of drama and news. I get the symbolism in Germany, but you need to move past simple minded symbolism eventually",256,44,Negative,-0.7529,Negative,-0.041666666666666664
DW,UCP822EGxE5WVXz_6mnCikgg,X.AI50 gonna print green god candles this bull run!!! 🚀🚀🚀,57,10,Positive,0.4545,Negative,-0.390625
DW,UCICKX7gfAt-C3HkfCjk2NZw,What was written on the label is magical inside the can,55,11,Neutral,0.0,Positive,0.5
DW,UC0w8u1Jf_aePTNEkHUOaGww,"Idk why theres any surprise. Trump has been doing this with his fist for 7 years. As an american, i am just saddened for the ignorance of this country",150,29,Negative,-0.6369,Neutral,0.0
DW,UCWZUXM9j5ywKjnCLnh7wAVQ,from heart to mars!!! not more,30,6,Neutral,0.0,Negative,-0.25
DW,UCMZk86btzxshGTILLGq-Spw,It’s a Roman salute,19,4,Neutral,0.0,Neutral,0.0
DW,UCh-SD-epQzjsEFopTGA8C2g,Thanks!! maga!!,15,2,Positive,0.6209,Positive,0.48828125
DW,UC7LzCuxkdycBOZ10q6ixNng,hahahahahahajajajajjajajajahahahahajaahhahahahahahahahahaha 😂😂😂😂😂😂😂,67,2,Neutral,0.0,Neutral,0.0
DW,UCp-hmOj2w3lDAbE1ptrPjGQ,I want to hear from vice president  Trump on this...,52,10,Positive,0.0772,Neutral,0.0
DW,UClaMxM9N8ASlkhPb7PgIjcg,"DW saying, comparing to facisit salute, lol, say like your grandfather&#39;s salute, all your grandparents were doing it",120,18,Positive,0.6486,Positive,0.8
DW,UCd6-nyiPHV6frwEDP3ib_xw,"I put 100k on X.AI50, thoughts?",31,6,Neutral,0.0,Neutral,0.0
DW,UCmfIETfIXKXb8Ln3zkMz6rw,Europe is fxking boring 🥱,25,5,Negative,-0.3182,Negative,-1.0
DW,UCAlGHM1f-8aORP23vR7T4_g,"Looks, like Germany&#39;s DW is Repeating History...",52,7,Positive,0.3612,Neutral,0.0
DW,UCbrbZJCxW_12zCYwsFfnyHA,"&quot;When someone shows you who they are, believe them the first time.&quot;<br>--Maya Angelou",95,13,Neutral,0.0,Positive,0.25
DW,UCNszSy7R91OJDk4-YqR_uow,"Leave him alone, it was a cramp. You can tell by the face he was making",71,16,Negative,-0.4588,Neutral,0.0
DW,UCJiC6jujdG0037_dZ1HoxRQ,Just stop supporting him - no Tesla and no support of any of his business,73,15,Neutral,0.0,Positive,0.25
DW,UCXef_pDYUm8EUuj-7xe7llA,lol,3,1,Positive,0.4215,Positive,0.8
DW,UCGNPLXWSkeNqsDRzFCcmtIg,"Musk came from South Africa, so it is natural for him....",57,11,Positive,0.4144,Positive,0.1
DW,UCNkl1rts-eAnmuqMBAF86kQ,"DW goon: “Well there’s only 1 person who knows if it was a Na$i salute and that is Elon Musk”<br>Elon Musk: Yes, yes it was. I did it twice.<br>DW: Let’s debate about it :D",172,34,Positive,0.8567,Positive,0.5
DW,UC8yaRnk6SWc5qY1FPg9NioA,"Come on, guys! Nothing important to say? Shame on you, DW!",58,11,Negative,-0.6458,Positive,0.5
DW,UCKHq2LwK-LvTIPJNA6Ja5LQ,this is a pre-planned event - and he very likely rehearsed his speech many times - and this was not just &quot;unintended&quot; - it was very much INTENDED,155,28,Neutral,0.0,Positive,0.25333333333333335
DW,UCRmbmoFRsvxMh1AY5blkkyQ,We all know he is fervent supporter of the German Far right party Afd. what did you expect?,91,18,Positive,0.7096,Positive,0.12857142857142856
DW,UCdjoV0I40bk-KjRlPDQukTg,There ain’t no debate.,22,4,Negative,-0.296,Neutral,0.0
DW,UCUVROC8ngxlV5QveuAKHYXQ,Stop questioning . You all saw it multiple times. Stop questioning it,69,12,Negative,-0.6369,Neutral,0.0
DW,UCXY5fGyE0TN7NMlmkVGbS2A,This is what the media is pushing now 😅😅😅😅,42,9,Neutral,0.0,Neutral,0.0
DW,UCvKgist8iN4jGjbg7lYACWw,You resemble 🤪 how do you explain that?,39,8,Neutral,0.0,Neutral,0.0
DW,UCzrOKpS0RwvFLqN8r1KvH0w,I think someone need to tell mr.Trump this elon guy is an immigrant 😂,69,14,Neutral,0.0,Neutral,0.0
DW,UC-pGdOEFMoBI-MgE3NiFV1g,Of course it was!,17,4,Neutral,0.0,Neutral,0.0
DW,UCHn7DyNwcEW59uXggUzJPsA,"He knew what he was doing, thats so not cool Elon come on man.",62,14,Negative,-0.305,Negative,-0.175
DW,UCLHFaaVJs0yshelsb-7Y-wA,Mfer did it blatantly.,22,4,Neutral,0.0,Negative,-0.5
